classification,longitude,latitude
A,-122.4052927,37.79059542
A,-122.4093229,37.79008637
A,-122.409872,37.79001701
A,-122.4276499,37.77500722
A,-122.4276809,37.77516034
A,-122.4302187,37.78774618
A,-122.4302812,37.78805535
A,-122.3930872,37.78348394
A,-122.3933465,37.78327901
A,-122.443244,37.79353665
A,-122.4387449,37.79377891
A,-122.4392931,37.79371172
A,-122.4395176,37.77508615
A,-122.439581,37.77539794
A,-122.4024985,37.79839049
A,-122.4027806,37.79835502
A,-122.4672811,37.7253265
A,-122.4672886,37.72544631
A,-122.4413106,37.80381589
A,-122.4416018,37.80377802
A,-122.4197443,37.7542978
A,-122.4014468,37.80060839
A,-122.4014775,37.80076195
A,-122.40154,37.80106946
A,-122.4015716,37.80122341
A,-122.4079144,37.80632545
A,-122.4086947,37.80622678
A,-122.4123509,37.75152966
A,-122.4471484,37.80452774
A,-122.4472115,37.80484204
A,-122.4404085,37.7711541
A,-122.4404713,37.77146466
A,-122.4405971,37.77208647
A,-122.4406601,37.77239773
A,-122.4411615,37.77487601
A,-122.4412248,37.77518841
A,-122.4413507,37.77581093
A,-122.4414135,37.77612105
A,-122.4415395,37.77674392
A,-122.4416028,37.77705667
A,-122.4447062,37.79239285
A,-122.4447686,37.79270178
A,-122.4448776,37.79324064
A,-122.4449242,37.79347057
A,-122.4450859,37.79427067
A,-122.4451486,37.7945824
A,-122.4452737,37.79520369
A,-122.445336,37.79551325
A,-122.4454608,37.79613355
A,-122.4455234,37.7964443
A,-122.4465445,37.8015372
A,-122.4869319,37.78809491
A,-122.4873458,37.78834698
A,-122.4403637,37.80062401
A,-122.4404301,37.80095079
A,-122.4405869,37.80172332
A,-122.4406774,37.80216909
A,-122.4408517,37.80302782
A,-122.4409355,37.80344078
A,-122.4410742,37.80412411
A,-122.4411291,37.80439446
A,-122.4410239,37.80471721
A,-122.4406422,37.80511182
A,-122.4404791,37.8053033
A,-122.4401586,37.80567936
A,-122.4400012,37.80586393
A,-122.4476123,37.77341477
A,-122.4475488,37.77310067
A,-122.4472371,37.77155948
A,-122.4471739,37.77124511
A,-122.4468588,37.76969262
A,-122.4622662,37.72466382
A,-122.4622677,37.72499939
A,-122.4622684,37.72513641
A,-122.4790036,37.7203891
A,-122.4789887,37.72063483
A,-122.4594558,37.78957019
A,-122.4594481,37.78943365
A,-122.4594188,37.78899853
A,-122.4593971,37.78869996
A,-122.4593541,37.78810654
A,-122.4593328,37.78781171
A,-122.4592967,37.78731459
A,-122.4592821,37.78711231
A,-122.4588932,37.78189706
A,-122.4660785,37.73147167
A,-122.4661277,37.73089531
A,-122.4665727,37.72958021
A,-122.4829795,37.72095249
A,-122.4829915,37.72069932
A,-122.4831055,37.71890796
A,-122.4831185,37.71871073
A,-122.483137,37.71843142
A,-122.4831425,37.71834933
A,-122.4832762,37.71599077
A,-122.4832893,37.71573891
A,-122.4450468,37.74461778
A,-122.44404,37.74408016
A,-122.4427373,37.7443326
A,-122.4426774,37.7443384
A,-122.4238492,37.75619739
A,-122.4237972,37.755665
A,-122.4457157,37.74622237
A,-122.4462815,37.74619835
A,-122.446985,37.74609671
A,-122.4471291,37.74607412
A,-122.4026421,37.78790186
A,-122.4024599,37.78775798
A,-122.4034504,37.80163587
A,-122.4039783,37.80156824
A,-122.4031249,37.80167758
A,-122.4033272,37.80165166
A,-122.4038375,37.80158628
A,-122.4041455,37.80154682
A,-122.46246,37.75016715
A,-122.4628808,37.75013685
A,-122.4642664,37.75037375
A,-122.4648163,37.75035129
A,-122.432827,37.75377482
A,-122.4335659,37.75373027
A,-122.4696033,37.72204156
A,-122.4694412,37.72243358
A,-122.4690816,37.72308841
A,-122.4689,37.72335504
A,-122.4436753,37.74589338
A,-122.443957,37.74600346
A,-122.4445543,37.7461989
A,-122.4448812,37.74619094
A,-122.4452653,37.74593932
A,-122.4453067,37.74578362
A,-122.4376076,37.80291289
A,-122.4377978,37.80273321
A,-122.4385143,37.80217128
A,-122.4390857,37.80183438
A,-122.4399598,37.8014483
A,-122.4402281,37.80136293
A,-122.4407821,37.8012218
A,-122.4410677,37.80116605
A,-122.4485387,37.76330744
A,-122.44898,37.76325158
A,-122.4100563,37.76821395
A,-122.4228152,37.76458172
A,-122.422789,37.76430838
A,-122.4109,37.75214992
A,-122.4108493,37.75161885
A,-122.4272037,37.76351926
A,-122.4271793,37.7632441
A,-122.4835742,37.71980578
A,-122.4841014,37.71982201
A,-122.4846632,37.7198393
A,-122.4846979,37.71984037
A,-122.4939539,37.75845006
A,-122.4939097,37.75782866
A,-122.490739,37.75859202
A,-122.4918117,37.75854466
A,-122.4900602,37.76424815
A,-122.4900161,37.76361965
A,-122.4896666,37.75863935
A,-122.4905202,37.78589095
A,-122.4904913,37.7855029
A,-122.488986,37.76429608
A,-122.4889419,37.76366731
A,-122.4877676,37.74687745
A,-122.4884523,37.78715482
A,-122.4884374,37.78669592
A,-122.4883118,37.78602408
A,-122.4882367,37.78581061
A,-122.4868465,37.76438756
A,-122.4868025,37.76376021
A,-122.4879126,37.76433978
A,-122.4878697,37.76371277
A,-122.4880014,37.78851813
A,-122.4879557,37.78835773
A,-122.4875488,37.78805625
A,-122.4874335,37.78779587
A,-122.4124759,37.7509853
A,-122.4126512,37.75097474
A,-122.4368532,37.74951409
A,-122.4375806,37.74947011
A,-122.4868122,37.7886003
A,-122.4866181,37.78843414
A,-122.4863957,37.78823103
A,-122.4863913,37.78817004
A,-122.4863735,37.7879253
A,-122.4863602,37.78774156
A,-122.392954,37.75252105
A,-122.4155247,37.75241345
A,-122.422011,37.75201782
A,-122.4224389,37.75199276
A,-122.4289061,37.75161154
A,-122.4292764,37.75158923
A,-122.430386,37.75152235
A,-122.4311254,37.75147778
A,-122.4326023,37.75138874
A,-122.4333399,37.75134426
A,-122.4388197,37.75099944
A,-122.4391775,37.75097913
A,-122.4398915,37.75093858
A,-122.4402478,37.75091836
A,-122.4847594,37.78867344
A,-122.4849628,37.78841865
A,-122.4853065,37.78809084
A,-122.4852889,37.7878494
A,-122.4156726,37.75400771
A,-122.4200623,37.75374358
A,-122.4204312,37.75372138
A,-122.4237672,37.75352045
A,-122.4239457,37.7535098
A,-122.4243013,37.7534883
A,-122.4244784,37.75347744
A,-122.4305344,37.75311002
A,-122.431273,37.75306549
A,-122.4327503,37.75297643
A,-122.433489,37.75293188
A,-122.4306883,37.75471278
A,-122.4314269,37.75466825
A,-122.4329044,37.75457918
A,-122.4336433,37.75453462
A,-122.3873655,37.7554236
A,-122.3876773,37.75540482
A,-122.3886143,37.75791719
A,-122.3889252,37.7578985
A,-122.3895567,37.75786056
A,-122.3898774,37.75784129
A,-122.4158257,37.75560826
A,-122.4220051,37.7552315
A,-122.4225871,37.75519869
A,-122.4239227,37.75512235
A,-122.4241002,37.75511209
A,-122.4244554,37.75509158
A,-122.424633,37.75508132
A,-122.4159786,37.75720659
A,-122.4163431,37.75718467
A,-122.4218432,37.75685369
A,-122.4225809,37.75680928
A,-122.4235128,37.75675318
A,-122.423707,37.75674148
A,-122.4240777,37.75671916
A,-122.4242542,37.75670853
A,-122.4242359,37.75831474
A,-122.4249954,37.75826883
A,-122.3869034,37.76058531
A,-122.38723,37.76056585
A,-122.3888541,37.7604686
A,-122.3891639,37.76045002
A,-122.3897932,37.76045037
A,-122.3901177,37.76043544
A,-122.4219986,37.75844996
A,-122.4151921,37.76047312
A,-122.4155544,37.76045125
A,-122.4201911,37.76017123
A,-122.4204193,37.76015745
A,-122.4209027,37.76012824
A,-122.4211579,37.76011282
A,-122.4219685,37.76006384
A,-122.4252035,37.75986831
A,-122.4255559,37.75984701
A,-122.3880092,37.76180264
A,-122.3883406,37.76178263
A,-122.3899175,37.76168737
A,-122.3902394,37.76166793
A,-122.3926556,37.76152192
A,-122.3928184,37.76151208
A,-122.4228831,37.76161689
A,-122.4342573,37.76092889
A,-122.434623,37.76090695
A,-122.4353598,37.76086337
A,-122.3912367,37.76288977
A,-122.3927584,37.76280089
A,-122.3931794,37.76277629
A,-122.4077424,37.76446376
A,-122.4080771,37.76444354
A,-122.4116392,37.76422832
A,-122.4119602,37.76420892
A,-122.4188148,37.76347017
A,-122.4191577,37.76344778
A,-122.4247036,37.76311829
A,-122.4265292,37.76300763
A,-122.4268421,37.76298829
A,-122.4276022,37.76294129
A,-122.4344515,37.76252473
A,-122.4221967,37.76489402
A,-122.422519,37.76487455
A,-122.4229277,37.76484985
A,-122.423014,37.76484463
A,-122.4267626,37.76461804
A,-122.4271555,37.76459428
A,-122.433808,37.76418899
A,-122.4345566,37.76414368
A,-122.4031124,37.76735043
A,-122.4034299,37.76733148
A,-122.4070009,37.76711827
A,-122.4073369,37.7670982
A,-122.4325042,37.76590264
A,-122.4339822,37.76581302
A,-122.4347211,37.7657683
A,-122.4360066,37.76568971
A,-122.4254023,37.76794217
A,-122.4304393,37.76763594
A,-122.4308092,37.76761365
A,-122.4315484,37.76756909
A,-122.4319178,37.76754682
A,-122.4326569,37.76750227
A,-122.4330265,37.76747998
A,-122.4204995,37.76823777
A,-122.413499,37.77144858
A,-122.4681016,37.7745467
A,-122.4680567,37.77392331
A,-122.4152055,37.77471745
A,-122.4150516,37.77459466
A,-122.4147169,37.77432774
A,-122.4145362,37.77418362
A,-122.4138411,37.77362911
A,-122.4133266,37.77321872
A,-122.4125031,37.77256183
A,-122.4121941,37.77231534
A,-122.4116787,37.77190418
A,-122.4164064,37.77377779
A,-122.4162492,37.77365316
A,-122.4159111,37.77338461
A,-122.4157302,37.77324068
A,-122.4153627,37.77294638
A,-122.4151761,37.77279601
A,-122.465297,37.74979689
A,-122.4647898,37.74940947
A,-122.464666,37.74912398
A,-122.4648245,37.74854346
A,-122.4650131,37.74827991
A,-122.4652196,37.74788165
A,-122.4652616,37.74775767
A,-122.4653656,37.74752948
A,-122.4655155,37.7474917
A,-122.4659854,37.7474415
A,-122.4655256,37.747555
A,-122.4657708,37.74753887
A,-122.4664154,37.74739083
A,-122.4671394,37.74712458
A,-122.4677388,37.74709377
A,-122.4140094,37.77567562
A,-122.4138577,37.77555439
A,-122.4135203,37.77528474
A,-122.4133347,37.77513633
A,-122.412971,37.77484566
A,-122.412793,37.7747034
A,-122.4124627,37.77443937
A,-122.4123103,37.7743176
A,-122.4119713,37.77405239
A,-122.4117846,37.77390895
A,-122.4114184,37.77361994
A,-122.4112388,37.77347437
A,-122.4109326,37.77322618
A,-122.410806,37.77312356
A,-122.4097335,37.77225783
A,-122.4094022,37.77199305
A,-122.4683697,37.77827401
A,-122.4683251,37.77765456
A,-122.4124516,37.77690079
A,-122.4122987,37.77677898
A,-122.4119619,37.77651062
A,-122.4117779,37.77636408
A,-122.4114151,37.77607502
A,-122.4112362,37.7759325
A,-122.4109044,37.77566816
A,-122.4107515,37.77554635
A,-122.4104159,37.77527901
A,-122.4102333,37.77513349
A,-122.4098695,37.77484143
A,-122.4096885,37.77469488
A,-122.406021,37.80274211
A,-122.4062033,37.80271923
A,-122.4015345,37.79107111
A,-122.4019513,37.79101798
A,-122.4148848,37.79780737
A,-122.4149718,37.79779637
A,-122.4218227,37.76437429
A,-122.4212337,37.75822891
A,-122.4212078,37.75796321
A,-122.3992649,37.799776
A,-122.3996593,37.79972685
A,-122.4677952,37.72562556
A,-122.4682944,37.72568501
A,-122.4636851,37.72337859
A,-122.4633078,37.72377462
A,-122.4656873,37.73021794
A,-122.4659663,37.73027153
A,-122.4630813,37.75060361
A,-122.4631704,37.75037474
A,-122.4085056,37.8005221
A,-122.4086647,37.80050297
A,-122.4669973,37.74141035
A,-122.4673062,37.74146444
A,-122.4145883,37.78272084
A,-122.415135,37.78265104
A,-122.3983117,37.71108414
A,-122.398431,37.71076779
A,-122.3906941,37.78046154
A,-122.3908733,37.78032011
A,-122.3891888,37.7573708
A,-122.4124254,37.78873399
A,-122.4129773,37.78866421
A,-122.4067003,37.78818492
A,-122.4067296,37.78834032
A,-122.4086697,37.79793841
A,-122.4087328,37.79825299
A,-122.41118,37.78059003
A,-122.4216805,37.77106328
A,-122.4364309,37.79343988
A,-122.4171158,37.76143014
A,-122.394336,37.78148579
A,-122.3945914,37.78128405
A,-122.4638338,37.74892561
A,-122.4638605,37.74925441
A,-122.4513276,37.7653007
A,-122.4512643,37.76498956
A,-122.4783495,37.72012105
A,-122.4786841,37.72013221
A,-122.4873535,37.78873912
A,-122.4877003,37.78870883
A,-122.401332,37.79412991
A,-122.4013618,37.7942765
A,-122.465714,37.73813043
A,-122.4656742,37.73775997
A,-122.4632333,37.7376226
A,-122.4631785,37.73732101
A,-122.4649644,37.74685145
A,-122.4652609,37.74685068
A,-122.4623278,37.73791612
A,-122.4621849,37.73712855
A,-122.4653993,37.73586088
A,-122.4653692,37.73542294
A,-122.4670775,37.73429229
A,-122.467032,37.73369026
A,-122.4068457,37.79328404
A,-122.4070604,37.79325696
A,-122.4230516,37.79121591
A,-122.4389319,37.80484952
A,-122.4396435,37.80513713
A,-122.391922,37.78408594
A,-122.3917544,37.78395242
A,-122.4122226,37.74683992
A,-122.4119102,37.74685874
A,-122.4088184,37.79037352
A,-122.408863,37.79059132
A,-122.415531,37.78738051
A,-122.4160787,37.78731097
A,-122.4325752,37.77021177
A,-122.4326402,37.7705344
A,-122.4180628,37.77766087
A,-122.4180946,37.77781385
A,-122.419758,37.78604445
A,-122.4197895,37.7861998
A,-122.4347323,37.78780706
A,-122.4397716,37.80192916
A,-122.4398517,37.80232466
A,-122.4029916,37.79184053
A,-122.403424,37.79178588
A,-122.4344082,37.77509932
A,-122.3995233,37.71035636
A,-122.3996364,37.71005662
A,-122.4488719,37.7649755
A,-122.4493148,37.76491901
A,-122.4697052,37.728717
A,-122.4700855,37.72868706
A,-122.4402094,37.79264826
A,-122.440765,37.79257755
A,-122.4262405,37.77359212
A,-122.4377776,37.77212874
A,-122.4383323,37.77205764
A,-122.4619496,37.74746912
A,-122.4621355,37.74762091
A,-122.4029371,37.79770168
A,-122.4029999,37.79801061
A,-122.4240345,37.77357599
A,-122.4240692,37.77375185
A,-122.4241658,37.77449455
A,-122.4241998,37.77465076
A,-122.4245479,37.77635807
A,-122.4245795,37.77651392
A,-122.4682725,37.72937576
A,-122.4684077,37.72951763
A,-122.4357311,37.80374584
A,-122.4363052,37.80367236
A,-122.4056848,37.78669975
A,-122.4060357,37.78665566
A,-122.4124094,37.78585469
A,-122.4126834,37.78582024
A,-122.3993149,37.78648842
A,-122.39914,37.78634707
A,-122.4026242,37.79221261
A,-122.4026894,37.79253004
A,-122.4035194,37.79658297
A,-122.4649771,37.73275173
A,-122.4652914,37.73298459
A,-122.4689534,37.73310544
A,-122.4692604,37.7331175
A,-122.4696347,37.72945315
A,-122.4705473,37.72973179
A,-122.4071823,37.78216316
A,-122.4072124,37.78213939
A,-122.4190917,37.75916293
A,-122.4131234,37.77661402
A,-122.4136422,37.77620544
A,-122.3903608,37.75955435
A,-122.3902794,37.75868818
A,-122.4078008,37.78270068
A,-122.4077425,37.7826545
A,-122.4655335,37.74900769
A,-122.4603718,37.74531944
A,-122.4605438,37.74518514
A,-122.4648989,37.74793045
A,-122.4646321,37.74785821
A,-122.4232297,37.77154584
A,-122.4091487,37.78361058
A,-122.4092229,37.78397803
A,-122.4101066,37.78838979
A,-122.4101684,37.78870118
A,-122.4132559,37.80397291
A,-122.4133012,37.80418824
A,-122.4557017,37.78947208
A,-122.4556424,37.78917831
A,-122.4605047,37.74726083
A,-122.4610924,37.74679969
A,-122.4381941,37.80266472
A,-122.4384002,37.8027759
A,-122.4422392,37.77187824
A,-122.4423025,37.77218934
A,-122.4228265,37.75960986
A,-122.4227856,37.75921021
A,-122.4267058,37.77592311
A,-122.4272564,37.77585292
A,-122.4524088,37.78989148
A,-122.4523495,37.78959771
A,-122.4204386,37.75800888
A,-122.4203825,37.75747694
A,-122.4636665,37.75185092
A,-122.4018098,37.79231664
A,-122.4018776,37.79263361
A,-122.4142923,37.7840311
A,-122.4143551,37.78434222
A,-122.4181974,37.78671951
A,-122.4182281,37.78687683
A,-122.4175465,37.78346263
A,-122.4175765,37.78361817
A,-122.4258136,37.77428395
A,-122.425845,37.77443944
A,-122.4262831,37.77661576
A,-122.426315,37.77677105
A,-122.4278367,37.78426397
A,-122.4048906,37.7950115
A,-122.4049178,37.79516722
A,-122.411785,37.77755795
A,-122.4776365,37.71694158
A,-122.4775627,37.71647599
A,-122.4772139,37.71810245
A,-122.4772659,37.71819438
A,-122.4128629,37.78531978
A,-122.412866,37.78533491
A,-122.4135916,37.78890479
A,-122.4136539,37.78921517
A,-122.4310429,37.75066895
A,-122.4076294,37.79589677
A,-122.4077072,37.79588699
A,-122.4497248,37.79053459
A,-122.4502722,37.7904649
A,-122.4067839,37.79600295
A,-122.4069277,37.79598489
A,-122.3923691,37.76025664
A,-122.3876375,37.76139723
A,-122.3875971,37.76097181
A,-122.416358,37.78591729
A,-122.4163975,37.78611186
A,-122.4200047,37.80400153
A,-122.4200283,37.8041164
A,-122.4149618,37.77903017
A,-122.4150383,37.77940744
A,-122.4084465,37.7787085
A,-122.4086335,37.77856011
A,-122.4136352,37.77460841
A,-122.4136959,37.77456042
A,-122.4846678,37.71856383
A,-122.4256718,37.77079523
A,-122.4262203,37.77072577
A,-122.4595287,37.74533944
A,-122.4598643,37.74539659
A,-122.4265179,37.77498505
A,-122.4270684,37.77492418
A,-122.4644031,37.7219328
A,-122.464222,37.72215072
A,-122.4284484,37.77618003
A,-122.4289952,37.77611023
A,-122.4243308,37.77287918
A,-122.4249154,37.77280482
A,-122.4458625,37.77013875
A,-122.4463922,37.77007123
A,-122.4235301,37.75943485
A,-122.4234785,37.75889646
A,-122.4232538,37.75650373
A,-122.4232281,37.75623539
A,-122.4286175,37.77710691
A,-122.4291461,37.77703954
A,-122.4401923,37.77564009
A,-122.4407401,37.77557046
A,-122.440778,37.79545833
A,-122.441334,37.79538758
A,-122.4021992,37.80035464
A,-122.4023955,37.80032902
A,-122.4052282,37.78879546
A,-122.4052475,37.78890069
A,-122.479458,37.71654359
A,-122.4797237,37.71673201
A,-122.4141259,37.78182479
A,-122.4143985,37.78179004
A,-122.4071233,37.78749466
A,-122.4076689,37.78742507
A,-122.4169833,37.7862367
A,-122.4175296,37.78616697
A,-122.3999254,37.79904274
A,-122.3999896,37.79936021
A,-122.4420243,37.7763615
A,-122.4425723,37.77629184
A,-122.4089009,37.77589622
A,-122.4136099,37.7721791
A,-122.4138122,37.77201948
A,-122.4103102,37.75540416
A,-122.410259,37.75487044
A,-122.4043483,37.80198834
A,-122.4082601,37.80150418
A,-122.4083999,37.80148668
A,-122.4282592,37.77524475
A,-122.4288065,37.77517604
A,-122.4549702,37.7840091
A,-122.4553347,37.78399207
A,-122.4714808,37.72372402
A,-122.4716693,37.72373184
A,-122.4232403,37.77092744
A,-122.4116751,37.78500136
A,-122.4122225,37.78493191
A,-122.4114873,37.78406774
A,-122.4120352,37.78399826
A,-122.4151631,37.79777218
A,-122.4211564,37.75743104
A,-122.4004452,37.7996277
A,-122.4008366,37.79957771
A,-122.463249,37.72446938
A,-122.4633341,37.72467869
A,-122.4698877,37.72516769
A,-122.4698469,37.72414907
A,-122.4665263,37.73037906
A,-122.4668073,37.730433
A,-122.4634955,37.74984324
A,-122.4637254,37.74970396
A,-122.4089417,37.80046968
A,-122.4090596,37.8004555
A,-122.4409658,37.79638689
A,-122.441522,37.79631611
A,-122.40974,37.79780579
A,-122.4098033,37.79812217
A,-122.4679287,37.7415042
A,-122.4682389,37.74150178
A,-122.4161114,37.78252636
A,-122.4165411,37.78247148
A,-122.4128787,37.75149907
A,-122.3914344,37.77987701
A,-122.4668895,37.73778019
A,-122.4662905,37.73759594
A,-122.411649,37.78766485
A,-122.411668,37.78776662
A,-122.4108149,37.78351942
A,-122.4108772,37.78382832
A,-122.4040738,37.78979454
A,-122.4140772,37.78852433
A,-122.4146251,37.78845424
A,-122.4067902,37.78865798
A,-122.4068215,37.78882025
A,-122.4077737,37.79346854
A,-122.4078324,37.79376254
A,-122.4072015,37.79067812
A,-122.4538738,37.78880469
A,-122.4538153,37.78851458
A,-122.3932885,37.78186723
A,-122.3935442,37.78166535
A,-122.46024,37.74785652
A,-122.4605198,37.74796472
A,-122.4642835,37.74968411
A,-122.4646571,37.74966268
A,-122.4511441,37.76439852
A,-122.4157162,37.75829373
A,-122.4156652,37.75776112
A,-122.4792376,37.71993757
A,-122.4794897,37.71975339
A,-122.4886384,37.7886269
A,-122.4892296,37.78857526
A,-122.4022804,37.79874345
A,-122.4023444,37.79906093
A,-122.4680876,37.73657676
A,-122.4680195,37.73571926
A,-122.4657954,37.73714073
A,-122.4659359,37.73690932
A,-122.4644105,37.73582767
A,-122.4650583,37.73889577
A,-122.4649242,37.73896023
A,-122.4661073,37.74655211
A,-122.466723,37.74647436
A,-122.4653057,37.73449118
A,-122.4652311,37.73400139
A,-122.4636452,37.7353155
A,-122.4634243,37.73500142
A,-122.4652221,37.73124701
A,-122.4652807,37.73070209
A,-122.466931,37.73265459
A,-122.466913,37.73221998
A,-122.4707075,37.73471208
A,-122.4073038,37.79322624
A,-122.4073327,37.7932226
A,-122.4345636,37.78976393
A,-122.410542,37.77373531
A,-122.3943103,37.77924721
A,-122.3937926,37.77883546
A,-122.4112676,37.74689746
A,-122.4109373,37.74691735
A,-122.4079016,37.78579379
A,-122.4079628,37.78609981
A,-122.4089264,37.79090115
A,-122.4167436,37.78722656
A,-122.4168606,37.7872117
A,-122.4038762,37.78886141
A,-122.404104,37.78883215
A,-122.4123939,37.78777871
A,-122.4124565,37.78777087
A,-122.4181558,37.77813966
A,-122.4181851,37.77831247
A,-122.4363759,37.78759824
A,-122.459897,37.7487733
A,-122.4597554,37.74885548
A,-122.4400154,37.80313312
A,-122.4400991,37.80354608
A,-122.4011557,37.79207462
A,-122.4013905,37.7920446
A,-122.4039735,37.79171643
A,-122.4292479,37.78850368
A,-122.4297958,37.7884341
A,-122.4349145,37.77758751
A,-122.4349774,37.77789822
A,-122.4502388,37.76480116
A,-122.4507199,37.7647398
A,-122.4708177,37.72886732
A,-122.4711986,37.72888885
A,-122.4417598,37.79245097
A,-122.4421989,37.7923951
A,-122.4394361,37.7719161
A,-122.4399851,37.77184566
A,-122.4603124,37.74472239
A,-122.4605141,37.74488661
A,-122.4625003,37.74799566
A,-122.4625801,37.74825373
A,-122.4242224,37.77450924
A,-122.4242579,37.77468612
A,-122.4245889,37.7763766
A,-122.4246249,37.77655564
A,-122.4688476,37.72971204
A,-122.469097,37.72983633
A,-122.4631205,37.72564095
A,-122.4069325,37.78654299
A,-122.4074783,37.78647441
A,-122.4135067,37.78571676
A,-122.4140558,37.78564772
A,-122.4318881,37.75169606
A,-122.4018682,37.78856676
A,-122.4016829,37.78841613
A,-122.4083075,37.77799965
A,-122.4077945,37.77758757
A,-122.4035792,37.79687651
A,-122.4036214,37.79708544
A,-122.4660869,37.7330451
A,-122.4665475,37.73302266
A,-122.4689491,37.73320198
A,-122.4692567,37.73320971
A,-122.4020493,37.78941104
A,-122.4021134,37.78972318
A,-122.4079205,37.79058142
A,-122.4689333,37.72591816
A,-122.4690716,37.72610001
A,-122.47162,37.72978296
A,-122.3969724,37.79022449
A,-122.3972673,37.78999167
A,-122.4077272,37.78173288
A,-122.4157582,37.77452536
A,-122.4161569,37.77421047
A,-122.4075068,37.78246785
A,-122.4073295,37.78232739
A,-122.4608933,37.74491163
A,-122.4610709,37.74477244
A,-122.4887364,37.78626579
A,-122.4891002,37.78625674
A,-122.4422137,37.77729981
A,-122.4427613,37.77723019
A,-122.4460165,37.77361816
A,-122.4459534,37.77330484
A,-122.4515048,37.78593752
A,-122.4517813,37.78590269
A,-122.4102938,37.78932426
A,-122.4103574,37.78963595
A,-122.4133698,37.80449586
A,-122.4555244,37.78859444
A,-122.4554658,37.78830435
A,-122.4670576,37.74281965
A,-122.4673383,37.74215943
A,-122.4618577,37.74616069
A,-122.4391083,37.80317688
A,-122.4392963,37.80364244
A,-122.4426161,37.77373188
A,-122.4426794,37.77404342
A,-122.3945587,37.77854461
A,-122.4627638,37.74834504
A,-122.4629468,37.74822435
A,-122.4522315,37.78901385
A,-122.4521729,37.78872375
A,-122.4219063,37.75765373
A,-122.4226308,37.75760994
A,-122.463118,37.75151868
A,-122.4629064,37.75154387
A,-122.4144804,37.78496179
A,-122.4145427,37.78527024
A,-122.4182901,37.78718388
A,-122.4183214,37.7873336
A,-122.400791,37.71098469
A,-122.4005316,37.71092296
A,-122.4164487,37.77803063
A,-122.4165084,37.77834233
A,-122.4176358,37.78392646
A,-122.4176652,37.7840792
A,-122.4772197,37.71774361
A,-122.4771908,37.71787706
A,-122.4120775,37.78144466
A,-122.412143,37.78175696
A,-122.4128985,37.78549529
A,-122.412928,37.78564054
A,-122.4040295,37.79716283
A,-122.4361085,37.80561234
A,-122.436684,37.80553943
A,-122.407937,37.79585813
A,-122.408089,37.79583904
A,-122.4513691,37.79032522
A,-122.4519186,37.79025524
A,-122.4285354,37.77664701
A,-122.4290748,37.77657816
A,-122.4071502,37.79595695
A,-122.4072289,37.79594706
A,-122.4090053,37.77826558
A,-122.4091901,37.77811943
A,-122.4165001,37.78661809
A,-122.4165633,37.78692975
A,-122.4020341,37.80053482
A,-122.4020652,37.80068938
A,-122.4151777,37.78009493
A,-122.4152406,37.78040515
A,-122.4095534,37.77783205
A,-122.4097319,37.77769082
A,-122.413815,37.77446638
A,-122.4138733,37.77442034
A,-122.4273172,37.77058684
A,-122.4278656,37.77051737
A,-122.4085484,37.77458584
A,-122.4281661,37.77478442
A,-122.4287133,37.77471475
A,-122.4383425,37.77491684
A,-122.4388983,37.77484561
A,-122.4633722,37.72252814
A,-122.462823,37.72280219
A,-122.4185812,37.77743727
A,-122.4191313,37.77736665
A,-122.4260488,37.77266066
A,-122.4265976,37.77259086
A,-122.437588,37.77119323
A,-122.4381426,37.77112292
A,-122.4474701,37.76993379
A,-122.4480184,37.76986387
A,-122.4240912,37.76423959
A,-122.4236524,37.7596984
A,-122.4236267,37.75942936
A,-122.4231769,37.755699
A,-122.4231513,37.75543096
A,-122.4282941,37.77714812
A,-122.4284994,37.77712196
A,-122.4418364,37.7754311
A,-122.4423849,37.77536138
A,-122.4075848,37.79967328
A,-122.4424471,37.79524594
A,-122.4430042,37.79517505
A,-122.4027493,37.80028298
A,-122.4029068,37.80026256
A,-122.4052759,37.78905622
A,-122.4052851,37.78910652
A,-122.4068544,37.79708718
A,-122.4068934,37.79727621
A,-122.4075925,37.80073597
A,-122.4076129,37.80083765
A,-122.4754592,37.71867713
A,-122.475418,37.71843751
A,-122.4087636,37.78728545
A,-122.4093127,37.78721541
A,-122.4186261,37.78602787
A,-122.4191763,37.78595849
A,-122.4815079,37.71610871
A,-122.4001153,37.79998626
A,-122.4001767,37.80029483
A,-122.4326586,37.77755637
A,-122.4436695,37.77615235
A,-122.4442187,37.77608254
A,-122.4192727,37.80397593
A,-122.4092911,37.775588
A,-122.4146993,37.79733025
A,-122.4147486,37.79757431
A,-122.4355404,37.79739593
A,-122.4356032,37.79770664
A,-122.4086653,37.80145346
A,-122.4087909,37.80143775
A,-122.4299023,37.77503788
A,-122.4304509,37.77496843
A,-122.4560665,37.78395838
A,-122.4564338,37.78394172
A,-122.4133175,37.78478435
A,-122.4138671,37.78471437
A,-122.4910628,37.78614778
A,-122.4915955,37.78617547
A,-122.4131319,37.78385918
A,-122.4136806,37.78378959
A,-122.3966355,37.79487711
A,-122.3966974,37.79516974
A,-122.4419528,37.79562633
A,-122.4420155,37.79593583
A,-122.4666431,37.74492957
A,-122.4670698,37.7448955
A,-122.4759719,37.71813544
A,-122.4765669,37.71807298
A,-122.4362359,37.75062081
A,-122.4454028,37.76668184
A,-122.445273,37.76604442
