classification,longitude,latitude
B,-122.4129013,37.73101168
B,-122.4395539,37.7219868
B,-122.4449492,37.70880544
B,-122.4192871,37.80298619
B,-122.4425236,37.78995131
B,-122.4021499,37.76052168
B,-122.4695717,37.74706131
B,-122.4039953,37.73856707
B,-122.4236562,37.73311075
B,-122.4456421,37.76045349
B,-122.4182282,37.7459597
B,-122.4993972,37.75945933
B,-122.4139369,37.73122855
B,-122.4336113,37.72341169
B,-122.4581294,37.7255079
B,-122.393593,37.71946373
B,-122.4244172,37.73437091
B,-122.4643285,37.70932717
B,-122.4384801,37.72535879
B,-122.4569041,37.77765777
B,-122.3974418,37.76209103
B,-122.4725514,37.78506229
B,-122.4110206,37.8040278
B,-122.3977453,37.73785804
B,-122.3946446,37.78743425
B,-122.4520808,37.71128158
B,-122.4605492,37.70868495
B,-122.4599192,37.76494018
B,-122.3730604,37.7286119
B,-122.4224623,37.74087462
B,-122.4469992,37.71925949
B,-122.5003907,37.75318117
B,-122.4717828,37.77438632
B,-122.5056354,37.7410932
B,-122.4175282,37.73426938
B,-122.4239771,37.73214644
B,-122.4074642,37.71408966
B,-122.4415972,37.75678926
B,-122.4153775,37.79219892
B,-122.4701579,37.75776225
B,-122.4197786,37.74359587
B,-122.3721667,37.72795184
B,-122.4280769,37.72641587
B,-122.4466076,37.76845241
B,-122.4145001,37.71447857
B,-122.4487619,37.73884636
B,-122.4987797,37.73515085
B,-122.3887217,37.72801663
B,-122.4541784,37.78019448
B,-122.5066919,37.75103164
B,-122.4378537,37.78934675
B,-122.4689219,37.71729169
B,-122.4329736,37.73510899
B,-122.4941855,37.73974472
B,-122.4627966,37.75997063
B,-122.4468379,37.73769858
B,-122.4306644,37.72059992
B,-122.4668053,37.71610554
B,-122.4170751,37.79944702
B,-122.4366343,37.73237685
B,-122.4727113,37.73092632
B,-122.4157295,37.79673115
B,-122.4532454,37.74326162
B,-122.4005316,37.75376251
B,-122.4771762,37.75981345
B,-122.4288389,37.79761042
B,-122.4413504,37.78979871
B,-122.382486,37.7518439
B,-122.4282705,37.79479576
B,-122.4955318,37.78087778
B,-122.5049861,37.77787506
B,-122.4620623,37.74119737
B,-122.4397437,37.73360606
B,-122.4864565,37.75878098
B,-122.4378326,37.78645765
B,-122.4280299,37.78522694
B,-122.4052805,37.75947973
B,-122.4589916,37.71119372
B,-122.4520139,37.71550965
B,-122.4967557,37.73713015
B,-122.4606048,37.70989233
B,-122.4341765,37.75235455
B,-122.4595082,37.77462954
B,-122.4351643,37.71992288
B,-122.4388737,37.71455294
B,-122.4307509,37.80151084
B,-122.4674331,37.75463621
B,-122.4432054,37.75609984
B,-122.4159221,37.73049087
B,-122.4207946,37.74646153
B,-122.4365408,37.73585
B,-122.5073684,37.77617759
B,-122.4052312,37.72454271
B,-122.4655293,37.72849663
B,-122.4172548,37.79035071
B,-122.4440006,37.79727507
B,-122.4284396,37.74680355
B,-122.4706937,37.75076471
B,-122.3971602,37.76253684
B,-122.4865852,37.76064858
B,-122.4058077,37.71978078
B,-122.4598992,37.72698644
B,-122.5017495,37.74189006
B,-122.404252,37.72923191
B,-122.4555884,37.72858066
B,-122.4282097,37.74440404
B,-122.4945762,37.74534037
B,-122.4483328,37.7323248
B,-122.3979758,37.73339453
B,-122.4585179,37.77654102
B,-122.4710439,37.75530924
B,-122.4772353,37.73263369
B,-122.4285704,37.72382959
B,-122.4195341,37.72479122
B,-122.5040899,37.77540118
B,-122.4425157,37.79840421
B,-122.4824984,37.7839917
B,-122.4145752,37.73099597
B,-122.4312673,37.79571015
B,-122.4479925,37.77528477
B,-122.4680113,37.71669826
B,-122.4023924,37.76307492
B,-122.4179468,37.73800727
B,-122.4337072,37.70910639
B,-122.4208308,37.73206596
B,-122.3985557,37.72245449
B,-122.4918627,37.73859471
B,-122.4980626,37.7557717
B,-122.4973973,37.7769541
B,-122.4588976,37.77742942
B,-122.4409774,37.72761305
B,-122.4178062,37.73892641
B,-122.4626576,37.72056271
B,-122.4037555,37.72537099
B,-122.4453315,37.77594105
B,-122.4029772,37.71515903
B,-122.4234528,37.74308368
B,-122.4690244,37.76200448
B,-122.3746765,37.73422131
B,-122.3964742,37.76214939
B,-122.439055,37.7267921
B,-122.4739977,37.75995533
B,-122.451592,37.74985588
B,-122.4572978,37.74078204
B,-122.4470071,37.76903548
B,-122.4163009,37.73903788
B,-122.4442847,37.73121546
B,-122.3860433,37.72681139
B,-122.4110417,37.73495489
B,-122.501715,37.7618504
B,-122.5058725,37.75979876
B,-122.4287123,37.75719871
B,-122.4381743,37.71642005
B,-122.4412638,37.78091738
B,-122.4902635,37.78239302
B,-122.4913639,37.73113521
B,-122.4348393,37.73722431
B,-122.4368746,37.79563447
B,-122.5083161,37.75844471
B,-122.4431057,37.7141374
B,-122.4963931,37.74213233
B,-122.4540559,37.7416358
B,-122.4690763,37.7576781
B,-122.5059892,37.74607364
B,-122.4286287,37.7280926
B,-122.4087539,37.80478917
B,-122.4186434,37.80561697
B,-122.4207116,37.80471144
B,-122.4718236,37.75007542
B,-122.389507,37.71668919
B,-122.4172484,37.73490625
B,-122.4415979,37.75362859
B,-122.4067089,37.72459233
B,-122.4710059,37.75684986
B,-122.4869201,37.78566105
B,-122.4123165,37.72934049
B,-122.453424,37.72184934
B,-122.4440033,37.75463361
B,-122.4284883,37.7330978
B,-122.4314891,37.74769546
B,-122.4167932,37.71012089
B,-122.4337065,37.7199316
B,-122.4898849,37.7617504
B,-122.4029351,37.72647108
B,-122.5068123,37.75788634
B,-122.4355336,37.75477442
B,-122.440853,37.79016288
B,-122.4103183,37.72188346
B,-122.461505,37.73188086
B,-122.4635001,37.7294126
B,-122.4232309,37.74792257
B,-122.4441668,37.73932136
B,-122.4090903,37.73136659
B,-122.4496795,37.71095737
B,-122.4966284,37.76083066
B,-122.4643229,37.78668363
B,-122.4530473,37.74182207
B,-122.4488343,37.72859429
B,-122.4290552,37.73196394
B,-122.4131166,37.79490165
B,-122.5019855,37.76059411
B,-122.4253933,37.7309113
B,-122.4229429,37.7292417
B,-122.4172365,37.72805452
B,-122.472603,37.73319165
B,-122.4060067,37.76031334
B,-122.4420404,37.75081112
B,-122.4550411,37.7446197
B,-122.4176256,37.7921958
B,-122.4449864,37.74812413
B,-122.4432579,37.71374808
B,-122.4541231,37.73299917
B,-122.4625466,37.71012422
B,-122.4295908,37.73048958
B,-122.4147556,37.73888881
B,-122.4644304,37.70948046
B,-122.5029474,37.74870322
B,-122.4404488,37.77974615
B,-122.4587619,37.77997058
B,-122.4342021,37.75262094
B,-122.4498445,37.73791709
B,-122.4438491,37.71877199
B,-122.4056012,37.75946084
B,-122.5026642,37.75494006
B,-122.4969297,37.73961469
B,-122.4044175,37.72697012
B,-122.4288017,37.73473782
B,-122.4033147,37.75232371
B,-122.4297345,37.7459185
B,-122.4074408,37.72372399
B,-122.4283496,37.72853772
B,-122.4158503,37.73946633
B,-122.4367646,37.79787758
B,-122.4400256,37.75601184
B,-122.3686251,37.73456654
B,-122.504565,37.74114129
B,-122.4711023,37.74512173
B,-122.4075352,37.80308093
B,-122.4702537,37.78455281
B,-122.3951045,37.76137409
B,-122.4492572,37.78451998
B,-122.4466725,37.78912658
B,-122.3846013,37.72945959
B,-122.384724,37.72514486
B,-122.4244984,37.77525136
B,-122.4951667,37.75528061
B,-122.4373101,37.78110637
B,-122.427716,37.74044684
B,-122.4756031,37.75240479
B,-122.4396294,37.73885489
B,-122.4490173,37.72159536
B,-122.4053601,37.75348441
B,-122.4343051,37.73966573
B,-122.4384935,37.73308462
B,-122.4297322,37.79368054
B,-122.4324877,37.77949046
B,-122.4083961,37.71560505
B,-122.4409667,37.75412321
B,-122.4422572,37.79148518
B,-122.4024133,37.71863156
B,-122.4030773,37.76346075
B,-122.4727343,37.76312778
B,-122.4320415,37.76106212
B,-122.4608911,37.72182855
B,-122.4564135,37.7289013
B,-122.4361521,37.78093632
B,-122.4362477,37.70949708
B,-122.4151904,37.79127259
B,-122.498283,37.77441817
B,-122.4819098,37.73309086
B,-122.4845277,37.76198647
B,-122.4181469,37.74489159
B,-122.4664128,37.75031381
B,-122.4836295,37.764529
B,-122.4172833,37.74129872
B,-122.4199399,37.79251937
B,-122.4554491,37.72376563
B,-122.4119073,37.80566669
B,-122.4404005,37.72442585
B,-122.4581781,37.72387366
B,-122.405663,37.73602138
B,-122.4274616,37.80192882
B,-122.4810921,37.75901744
B,-122.487095,37.78316091
B,-122.4687826,37.7839937
B,-122.4306071,37.77877413
B,-122.4030526,37.74687828
B,-122.433759,37.79969418
B,-122.4293382,37.80008114
B,-122.4698039,37.78332165
B,-122.4390813,37.7982193
B,-122.4701317,37.75419148
B,-122.4409181,37.7345757
B,-122.4892214,37.75741218
B,-122.5060576,37.77782632
B,-122.4304568,37.73264742
B,-122.4726977,37.74131157
B,-122.4300251,37.73138094
B,-122.4323421,37.75863094
B,-122.4532931,37.74208901
B,-122.4595835,37.76526868
B,-122.4217365,37.80418957
B,-122.4478135,37.73530637
B,-122.399176,37.73678345
B,-122.4407762,37.71129646
B,-122.3862896,37.72339792
B,-122.4467606,37.71846069
B,-122.4702821,37.75953904
B,-122.3995295,37.75403772
B,-122.4601692,37.78375589
B,-122.4840903,37.78618661
B,-122.5059851,37.73703379
B,-122.4050618,37.71098832
B,-122.4443064,37.73283687
B,-122.4336302,37.75828386
B,-122.4354832,37.71237097
B,-122.43181,37.74660332
B,-122.4081859,37.74124413
B,-122.4646219,37.75537308
B,-122.4527624,37.72211851
B,-122.4609075,37.76371986
B,-122.5039486,37.76300289
B,-122.4428956,37.71945838
B,-122.4280066,37.75004886
B,-122.3886543,37.73332512
B,-122.4581541,37.7303162
B,-122.3921788,37.72714157
B,-122.4329883,37.76313997
B,-122.4623757,37.76420521
B,-122.4007314,37.71371351
B,-122.4269049,37.74636078
B,-122.4993522,37.77436925
B,-122.4542707,37.74505443
B,-122.407389,37.73062818
B,-122.5043648,37.75362984
B,-122.4077569,37.71341284
B,-122.4701992,37.75638028
B,-122.4586096,37.70966545
B,-122.414543,37.8019957
B,-122.4178152,37.70908633
B,-122.4371515,37.70919145
B,-122.4440972,37.78661709
B,-122.4081524,37.71090945
B,-122.4284612,37.79574003
B,-122.432387,37.76264758
B,-122.4045714,37.71232071
B,-122.5003367,37.75754643
B,-122.4311723,37.80080867
B,-122.4701144,37.75714007
B,-122.4379795,37.73756964
B,-122.4346622,37.72484302
B,-122.4024244,37.72483148
B,-122.4552852,37.78742686
B,-122.4817261,37.77829134
B,-122.3855047,37.71799674
B,-122.4052451,37.72897128
B,-122.4844037,37.77567639
B,-122.4420303,37.7151625
B,-122.4426271,37.73454764
B,-122.392952,37.73482591
B,-122.4709947,37.73826702
B,-122.4728201,37.75777944
B,-122.4975264,37.77382846
B,-122.4441672,37.75986393
B,-122.4368536,37.71720466
B,-122.4236004,37.79114672
B,-122.4778538,37.78420244
B,-122.4832367,37.75892294
B,-122.4298982,37.75422106
B,-122.4327652,37.72733862
B,-122.4711771,37.76199247
B,-122.4191795,37.79991949
B,-122.4324803,37.75745087
B,-122.3966225,37.7192913
B,-122.4505055,37.7121267
B,-122.4667276,37.7853292
B,-122.4409253,37.71255216
B,-122.4947518,37.73908878
B,-122.4418798,37.74920332
B,-122.4819823,37.76147617
B,-122.4042843,37.76253184
B,-122.4771994,37.73924193
B,-122.440642,37.78068132
B,-122.41178,37.735017
B,-122.4027543,37.80314173
B,-122.431941,37.79626077
B,-122.4782695,37.73161157
B,-122.4478331,37.76204183
B,-122.3808773,37.73157986
B,-122.4397418,37.73330055
B,-122.4332731,37.7123119
B,-122.403071,37.75015433
B,-122.4146427,37.79134265
B,-122.4664972,37.74123891
B,-122.4261164,37.74614239
B,-122.5063676,37.75665755
B,-122.4695539,37.76452089
B,-122.4689358,37.71906675
B,-122.442759,37.76040982
B,-122.4975671,37.75891476
B,-122.4141116,37.72399316
B,-122.4649882,37.71428547
B,-122.4144171,37.80137582
B,-122.4318397,37.71903975
B,-122.3923485,37.71875739
B,-122.4948504,37.73185565
B,-122.4477804,37.74218763
B,-122.4294964,37.72214613
B,-122.4865463,37.77557815
B,-122.442268,37.71399365
B,-122.4328947,37.71140464
B,-122.4462076,37.77455531
B,-122.4202697,37.71000006
B,-122.3815524,37.72552321
B,-122.4060951,37.76456324
B,-122.4641287,37.71792226
B,-122.4100925,37.79663129
B,-122.4376083,37.77692276
B,-122.4202986,37.74493465
B,-122.4018351,37.7288382
B,-122.4599533,37.74386439
B,-122.4153751,37.71173778
B,-122.473552,37.75725516
B,-122.4562113,37.73374684
B,-122.4128552,37.73918275
B,-122.4610069,37.78051452
B,-122.4089419,37.70992872
B,-122.4471212,37.71603475
B,-122.45198,37.76999748
B,-122.4059978,37.73313404
B,-122.4154366,37.74500555
B,-122.4445165,37.71424684
B,-122.4155063,37.73521299
B,-122.3912167,37.72942939
B,-122.4255316,37.73825483
B,-122.3809143,37.75242613
B,-122.4896211,37.77356587
B,-122.4066695,37.74549229
B,-122.4479291,37.77497413
B,-122.4762633,37.76168646
B,-122.4483165,37.775562
B,-122.4128084,37.73744566
B,-122.4420561,37.7107303
B,-122.4126431,37.72836853
B,-122.4405599,37.75411873
B,-122.4672243,37.75135183
B,-122.4673831,37.71426707
B,-122.4188073,37.70899878
B,-122.4401546,37.75820681
B,-122.494532,37.74470852
B,-122.4604271,37.77739295
B,-122.467039,37.78469602
B,-122.4692327,37.74450216
B,-122.450184,37.75125381
B,-122.4385088,37.72594972
B,-122.4563976,37.77516985
B,-122.4342742,37.7278362
B,-122.4545958,37.73302284
B,-122.4088273,37.74328397
B,-122.4703661,37.76074071
B,-122.4191124,37.74528394
B,-122.4860289,37.78320996
B,-122.4461978,37.73735183
B,-122.4511393,37.73205233
B,-122.4327455,37.73584003
B,-122.5092629,37.77768046
B,-122.4849406,37.77814571
B,-122.4329623,37.8041001
B,-122.4739825,37.75812795
B,-122.4419386,37.78106673
B,-122.395463,37.73561872
B,-122.4769584,37.73111109
B,-122.4410059,37.72868088
B,-122.4126993,37.79616215
B,-122.4855653,37.77687012
B,-122.4412576,37.73309799
B,-122.404807,37.76464102
B,-122.4210858,37.72993822
B,-122.4591962,37.72304361
B,-122.5085044,37.77707246
B,-122.3810548,37.75404952
B,-122.4343946,37.73014198
B,-122.4049436,37.74780604
B,-122.422975,37.73916429
B,-122.4109928,37.73222747
B,-122.5008019,37.74879825
B,-122.4704156,37.71115815
B,-122.4723089,37.75941849
B,-122.466013,37.74098906
B,-122.4029219,37.7251448
B,-122.4681107,37.78464885
B,-122.4309576,37.7420857
B,-122.4052837,37.74816076
B,-122.4511069,37.72858859
B,-122.4933396,37.78033044
B,-122.4501539,37.7686342
B,-122.4949073,37.75154851
B,-122.4420735,37.78496233
B,-122.4174251,37.73837513
B,-122.4537039,37.78469535
B,-122.4126041,37.80074745
B,-122.4158449,37.79173526
B,-122.3898246,37.73620841
B,-122.4279772,37.79612891
B,-122.4363804,37.7559858
B,-122.4472521,37.73969945
B,-122.4916353,37.73530291
B,-122.4428776,37.7143504
B,-122.4852078,37.75634563
B,-122.4747559,37.76054564
B,-122.4212284,37.72888955
B,-122.4158455,37.73602076
B,-122.48509,37.73228596
B,-122.4520121,37.71868255
B,-122.4627062,37.77915076
B,-122.4612276,37.72122299
B,-122.4307999,37.72136586
B,-122.4610693,37.73154325
B,-122.4728351,37.72299888
B,-122.4418732,37.76102509
B,-122.4645488,37.7302867
B,-122.4710361,37.71123478
B,-122.4692926,37.71233404
B,-122.4925015,37.74791582
B,-122.4389807,37.72176089
B,-122.4400093,37.72074966
B,-122.4147333,37.72633664
B,-122.4332961,37.73047551
B,-122.398043,37.78779007
B,-122.4659257,37.71791033
B,-122.4688431,37.71337842
B,-122.436522,37.72701482
B,-122.3959338,37.72770345
B,-122.4986039,37.7532601
B,-122.4442853,37.73082489
B,-122.4368863,37.76554892
B,-122.4446905,37.75295905
B,-122.3896679,37.74083866
B,-122.4599137,37.74440881
B,-122.4810119,37.77832368
B,-122.4871978,37.73299672
B,-122.5053078,37.75171272
B,-122.4102361,37.80571415
B,-122.410403,37.79403852
B,-122.4858874,37.78132515
B,-122.4581481,37.72987837
B,-122.4614087,37.71488829
B,-122.5060321,37.74669468
B,-122.4512195,37.7825395
B,-122.4710903,37.75315628
B,-122.4425135,37.75642255
B,-122.4661698,37.71281825
B,-122.4819918,37.7564875
B,-122.4373445,37.76782792
B,-122.4201716,37.73553343
B,-122.4406041,37.78610515
B,-122.4278893,37.77911846
B,-122.411697,37.7304845
B,-122.4103019,37.71293448
B,-122.4513862,37.78761943
B,-122.4081473,37.72016246
B,-122.4084978,37.74126064
B,-122.41223,37.79622119
B,-122.4951419,37.73198436
B,-122.4332102,37.71044787
B,-122.4252704,37.72943061
B,-122.4373454,37.79796304
B,-122.4590162,37.71346267
B,-122.4266458,37.71868441
B,-122.4644215,37.71732103
B,-122.4469957,37.75896887
B,-122.4752212,37.75179762
B,-122.5024367,37.77734847
B,-122.496627,37.73527638
B,-122.4175798,37.8047073
B,-122.4612516,37.73297818
B,-122.5075206,37.77337042
B,-122.3735366,37.72820282
B,-122.4779665,37.76040338
B,-122.426683,37.74050964
B,-122.3942557,37.76271215
B,-122.4425232,37.75959579
B,-122.4619125,37.7218251
B,-122.4837166,37.73367569
B,-122.5062621,37.78062487
B,-122.4611008,37.74245431
B,-122.4000659,37.79775207
B,-122.4455467,37.78117039
B,-122.5016309,37.77613767
B,-122.4089875,37.7412865
B,-122.4735581,37.75600338
B,-122.4716336,37.71904835
B,-122.4185539,37.73713205
B,-122.4568587,37.73108092
B,-122.3879794,37.725704
B,-122.4156471,37.70890582
B,-122.4995333,37.77685689
B,-122.4124468,37.80830969
B,-122.4636403,37.70894472
B,-122.4324978,37.75808388
B,-122.4653232,37.71731413
B,-122.414549,37.72476045
B,-122.4671085,37.70893878
B,-122.3964294,37.79646283
B,-122.4781258,37.7473031
B,-122.4538397,37.71636048
B,-122.4397743,37.75899155
B,-122.4554803,37.73142167
B,-122.4086773,37.72142394
B,-122.440838,37.76345295
B,-122.421675,37.72645039
B,-122.5007304,37.76314607
B,-122.4843097,37.75887564
B,-122.4625692,37.7123529
B,-122.3974082,37.74555444
B,-122.4630341,37.74050387
B,-122.4292835,37.74782646
B,-122.4791863,37.73207515
B,-122.4024131,37.71687717
B,-122.4471037,37.76175914
B,-122.4550862,37.73246567
B,-122.4331006,37.72598885
B,-122.4165009,37.72955969
B,-122.4079005,37.74234243
B,-122.5005466,37.74007639
B,-122.42358,37.71028805
B,-122.4722176,37.74465014
B,-122.474629,37.77425083
B,-122.4050298,37.719433
B,-122.4290138,37.73243008
B,-122.3917805,37.72880239
B,-122.4716138,37.75544152
B,-122.4230581,37.72968988
B,-122.4352844,37.7086525
B,-122.4991274,37.76072034
B,-122.4407881,37.75276294
B,-122.4602053,37.77926276
B,-122.4368268,37.75702249
B,-122.4816204,37.74091198
B,-122.4573383,37.72711163
B,-122.4486691,37.72154779
B,-122.4147154,37.73477967
B,-122.4630467,37.76355318
B,-122.4561166,37.77552205
B,-122.465682,37.76032321
B,-122.4359171,37.79925968
B,-122.4404956,37.73236044
B,-122.4212016,37.79597776
B,-122.4309613,37.7914187
B,-122.4379498,37.7147171
B,-122.4631681,37.70852686
B,-122.5052969,37.7772184
B,-122.4560032,37.72987639
B,-122.4332277,37.71109902
B,-122.4107317,37.71043092
B,-122.4896951,37.74367797
B,-122.4444633,37.7514748
B,-122.4709125,37.77878058
B,-122.4876913,37.74064392
B,-122.4280929,37.71724835
B,-122.4785844,37.73855574
B,-122.4919022,37.77533407
B,-122.4269306,37.74662671
B,-122.4369251,37.75808637
B,-122.4233925,37.72795338
B,-122.4963571,37.73652304
B,-122.4459722,37.80148342
B,-122.4003555,37.7522682
B,-122.4026218,37.74936758
B,-122.4236043,37.72505749
B,-122.4312246,37.76030881
B,-122.418292,37.79273
B,-122.4561913,37.72758282
B,-122.4768367,37.73925764
B,-122.4738707,37.77928989
B,-122.4387169,37.7793408
B,-122.4111009,37.71113466
B,-122.445208,37.7130009
B,-122.392828,37.73601303
B,-122.4465553,37.72961883
B,-122.4946783,37.74470161
B,-122.4305974,37.73590928
B,-122.4913327,37.78234394
B,-122.473977,37.74935706
B,-122.4402416,37.71273699
B,-122.4853819,37.75882837
B,-122.4428769,37.76181963
B,-122.395467,37.76178119
B,-122.4520896,37.71986431
B,-122.4965625,37.73435531
B,-122.4642575,37.7547592
B,-122.4086321,37.73150654
B,-122.4512727,37.73942069
B,-122.4991632,37.74076068
B,-122.4650465,37.71968383
B,-122.4363882,37.79601522
B,-122.4648766,37.73004981
B,-122.4181122,37.79739927
B,-122.3970053,37.79664205
B,-122.4331366,37.73081096
B,-122.3886453,37.78821772
B,-122.4669845,37.77397109
B,-122.4262714,37.74210823
B,-122.4710551,37.75489375
B,-122.44582,37.73233617
B,-122.457655,37.73554195
B,-122.4787192,37.74041902
B,-122.4793158,37.77466092
B,-122.5076612,37.75098751
B,-122.4102086,37.79647234
B,-122.4137215,37.79512417
B,-122.488123,37.73359664
B,-122.4237161,37.74923818
B,-122.4450943,37.78362353
B,-122.4472701,37.71866078
B,-122.4544488,37.73081746
B,-122.4502674,37.78554799
B,-122.4463741,37.73546883
B,-122.4538342,37.72983089
B,-122.4125915,37.79718351
B,-122.3874752,37.7273092
B,-122.4497065,37.71890936
B,-122.392055,37.7602629
B,-122.4431109,37.75583983
B,-122.4142063,37.80171897
B,-122.5015383,37.75936542
B,-122.454955,37.7098723
B,-122.4361875,37.78666706
B,-122.5040261,37.74367043
B,-122.4667621,37.75528594
B,-122.4759375,37.78241917
B,-122.4267587,37.74129188
B,-122.4250568,37.79001763
B,-122.4587944,37.78572537
B,-122.4274149,37.72539312
B,-122.4041932,37.71407321
B,-122.4967346,37.75209424
B,-122.4495538,37.7467296
B,-122.4449882,37.79378664
B,-122.5023433,37.7605783
B,-122.466154,37.71193365
B,-122.416588,37.73738424
B,-122.4324749,37.71722838
B,-122.4437829,37.71132816
B,-122.4790589,37.78601118
B,-122.4266917,37.73217093
B,-122.4735852,37.74376224
B,-122.4366656,37.77227124
B,-122.4051453,37.79998349
B,-122.482801,37.75271029
B,-122.4180412,37.79426907
B,-122.3922257,37.7183724
B,-122.442251,37.75938534
B,-122.4812757,37.73245428
B,-122.4065697,37.73412505
B,-122.391325,37.79174865
B,-122.4198015,37.79464464
B,-122.4125769,37.79345934
B,-122.4685548,37.7540016
B,-122.4542646,37.77897283
B,-122.4119186,37.73579373
B,-122.4945478,37.74283528
B,-122.4743088,37.73873571
B,-122.4453919,37.70962513
B,-122.418842,37.7926595
B,-122.4741613,37.7468543
B,-122.403382,37.72188502
B,-122.3955575,37.73819329
B,-122.43526,37.73473321
B,-122.4592243,37.74425272
B,-122.4212224,37.79050494
B,-122.4639298,37.74146495
B,-122.489636,37.78366849
B,-122.3725258,37.72829656
B,-122.4753005,37.77858217
B,-122.4889555,37.77924706
B,-122.4121893,37.73741067
B,-122.3948896,37.74189083
B,-122.4456623,37.73475411
B,-122.4367399,37.76725424
B,-122.472121,37.7382169
B,-122.4626642,37.72112552
B,-122.4039884,37.71426548
B,-122.429669,37.75959827
B,-122.478151,37.7578999
B,-122.445071,37.70903086
B,-122.4626251,37.7177142
B,-122.3950578,37.72938469
B,-122.4414562,37.73440739
B,-122.4719521,37.75194129
B,-122.4119683,37.7962541
B,-122.4684313,37.74839696
B,-122.4098452,37.72688018
B,-122.4654181,37.77716512
B,-122.4542374,37.75634527
B,-122.4500626,37.7181869
B,-122.4091819,37.72528026
B,-122.3887181,37.75251342
B,-122.4212023,37.73123009
B,-122.4769798,37.73330261
B,-122.3972778,37.7603885
B,-122.4370418,37.77412946
B,-122.4097659,37.73889483
B,-122.5079682,37.75908316
B,-122.4588027,37.73377924
B,-122.4065889,37.80267087
B,-122.4666317,37.75342068
B,-122.3941617,37.7188405
B,-122.4048042,37.75783134
B,-122.4614515,37.71573927
B,-122.4355276,37.71011495
B,-122.4954342,37.76421787
B,-122.3976895,37.75109178
B,-122.3882853,37.75151745
B,-122.4290023,37.72615091
B,-122.4102836,37.76908479
B,-122.3823007,37.7278388
B,-122.3961696,37.71872087
B,-122.4458361,37.79799806
B,-122.4635594,37.74208697
B,-122.3927817,37.71931863
B,-122.473324,37.74003606
B,-122.4124241,37.73020817
B,-122.4122021,37.79723208
B,-122.4208416,37.79421015
B,-122.443579,37.80083362
B,-122.4398407,37.78237623
B,-122.4283626,37.74600236
B,-122.3953433,37.74689202
B,-122.4599049,37.73535392
B,-122.4085183,37.79211674
B,-122.4087069,37.76796246
B,-122.4842824,37.78391076
B,-122.4184713,37.79360773
B,-122.4004581,37.75295505
B,-122.4695397,37.78458495
B,-122.4684601,37.77953502
B,-122.4926706,37.7759231
B,-122.5034937,37.74118942
B,-122.4714627,37.75719824
B,-122.4148528,37.7415671
B,-122.4352569,37.73565203
B,-122.4120144,37.79781714
B,-122.4870514,37.78254029
B,-122.4122167,37.79048623
B,-122.431814,37.7789389
B,-122.4951943,37.74031285
B,-122.4615714,37.72182626
B,-122.5033748,37.77543388
B,-122.4844779,37.74078557
B,-122.4276209,37.7460486
B,-122.4044394,37.78345789
B,-122.4309286,37.72072584
B,-122.4995719,37.7619451
B,-122.4238011,37.74386898
B,-122.4621012,37.74275371
B,-122.4596443,37.72557549
B,-122.4928687,37.74291403
B,-122.4350589,37.74558711
B,-122.4407722,37.72010493
B,-122.4311413,37.74396975
B,-122.4016691,37.75199494
B,-122.4917575,37.76291238
B,-122.4347078,37.72723548
B,-122.4306462,37.76203482
B,-122.4387661,37.73782093
B,-122.4453255,37.78711525
B,-122.4055707,37.74328165
B,-122.4390349,37.7575582
B,-122.436776,37.72333065
B,-122.4507617,37.75951458
B,-122.4782555,37.74916845
B,-122.441269,37.72685245
B,-122.4641818,37.76443888
B,-122.398513,37.75296019
B,-122.4388889,37.71312805
B,-122.4402352,37.72083983
B,-122.4212259,37.79889748
B,-122.4277146,37.71919389
B,-122.4797092,37.73114123
B,-122.420227,37.80508422
B,-122.4562986,37.73503155
B,-122.4751729,37.78181047
B,-122.4204204,37.80602902
B,-122.4224915,37.73516808
B,-122.4186004,37.70945807
B,-122.4638551,37.73016099
B,-122.4581652,37.75447113
B,-122.4816565,37.7465235
B,-122.4413993,37.7844125
B,-122.445892,37.70967258
B,-122.4254517,37.72657602
B,-122.4827926,37.75769554
B,-122.4354335,37.7351275
B,-122.4006352,37.72941652
B,-122.4881493,37.75745946
B,-122.4391505,37.73539618
B,-122.451734,37.73625523
B,-122.457265,37.77633883
B,-122.4695218,37.75133136
B,-122.410801,37.79459261
B,-122.4800675,37.73205224
B,-122.4794507,37.77652617
B,-122.4034386,37.76386722
B,-122.3988475,37.75986614
B,-122.5039904,37.73806251
B,-122.4086967,37.72762404
B,-122.4800626,37.73911613
B,-122.4134944,37.73135646
B,-122.4580221,37.71317544
B,-122.4643404,37.70979058
B,-122.4124334,37.73700741
B,-122.458213,37.73456933
B,-122.4422072,37.75916042
B,-122.4403958,37.78230581
B,-122.4301826,37.72989409
B,-122.4620403,37.76453319
B,-122.4840981,37.7349847
B,-122.423994,37.74787752
B,-122.4318102,37.758663
B,-122.4090553,37.71116136
B,-122.4926993,37.76100401
B,-122.4457334,37.73676547
B,-122.4447263,37.71692108
B,-122.4183091,37.7458453
B,-122.4061296,37.76157804
B,-122.4270886,37.73662888
B,-122.4683879,37.74777208
B,-122.4955588,37.76087787
B,-122.4419193,37.75430273
B,-122.4239673,37.73836038
B,-122.4136243,37.74788998
B,-122.4113103,37.74035042
B,-122.3989,37.76725898
B,-122.4701797,37.74266383
B,-122.4497455,37.71939641
B,-122.4727705,37.75899024
B,-122.5031644,37.75180911
B,-122.4662361,37.71908595
